SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100743,0,Cash loans,F,55,16.05,2.0,N,Y,38250.0,47970.0,5166.0,45000.0,0.135,0.108,Working,Secondary / secondary special,Married,House / apartment,Laborers
100746,0,Revolving loans,M,49,4.52,2.0,Y,Y,171000.0,495000.0,24750.0,495000.0,0.145,0.05,Pensioner,Higher education,Married,House / apartment,
100748,0,Cash loans,F,45,0.92,3.0,Y,Y,103500.0,270000.0,14778.0,270000.0,0.143,0.055,Working,Higher education,Married,House / apartment,Sales staff
100749,0,Cash loans,F,47,0.72,2.0,N,N,171000.0,679500.0,19998.0,679500.0,0.117,0.029,Working,Higher education,Married,House / apartment,Sales staff
100750,0,Cash loans,F,37,3.75,2.0,N,Y,121500.0,472500.0,19993.5,472500.0,0.165,0.042,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100755,0,Cash loans,F,29,2.8,2.0,N,Y,90000.0,107820.0,7420.5,90000.0,0.082,0.069,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
100756,0,Cash loans,F,53,8.95,2.0,N,Y,202500.0,247675.5,25506.0,229500.0,0.126,0.103,Working,Higher education,Married,House / apartment,Core staff
100757,0,Cash loans,F,50,5.35,2.0,N,N,180000.0,675000.0,21906.0,675000.0,0.122,0.032,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100758,0,Cash loans,F,37,3.66,2.0,N,Y,157500.0,448056.0,17019.0,315000.0,0.108,0.038,Commercial associate,Higher education,Single / not married,House / apartment,Cleaning staff
100759,0,Cash loans,M,45,13.02,4.0,Y,N,202500.0,938304.0,50121.0,810000.0,0.248,0.053,Commercial associate,Incomplete higher,Married,Municipal apartment,Drivers
100761,0,Cash loans,F,32,0.59,2.0,N,N,225000.0,225000.0,14778.0,225000.0,0.066,0.066,Commercial associate,Higher education,Civil marriage,House / apartment,Realty agents
100764,0,Revolving loans,M,29,3.66,2.0,Y,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Working,Higher education,Married,House / apartment,Managers
100766,0,Cash loans,M,39,1.14,4.0,Y,Y,126000.0,157050.0,9621.0,112500.0,0.076,0.061,Working,Secondary / secondary special,Married,House / apartment,Drivers
100767,0,Cash loans,M,38,4.31,2.0,N,Y,157500.0,808650.0,31464.0,675000.0,0.2,0.039,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100768,0,Cash loans,M,56,6.22,2.0,Y,N,112500.0,277969.5,10606.5,229500.0,0.094,0.038,Working,Secondary / secondary special,Married,House / apartment,Laborers
100769,0,Cash loans,M,38,5.5,4.0,N,Y,247500.0,805500.0,58243.5,805500.0,0.235,0.072,Working,Higher education,Married,House / apartment,Managers
100771,0,Cash loans,M,47,14.17,3.0,N,Y,288000.0,1971072.0,68643.0,1800000.0,0.238,0.035,Working,Higher education,Married,House / apartment,Managers
100773,0,Cash loans,F,63,4.52,1.0,N,Y,112500.0,254700.0,26226.0,225000.0,0.233,0.103,Pensioner,Secondary / secondary special,Widow,House / apartment,
100774,0,Cash loans,F,53,3.34,2.0,N,Y,90000.0,675000.0,22437.0,675000.0,0.249,0.033,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100775,0,Cash loans,M,23,1.82,1.0,Y,N,112500.0,351000.0,22558.5,351000.0,0.201,0.064,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100776,0,Cash loans,F,34,2.05,2.0,N,Y,225000.0,1096020.0,52857.0,900000.0,0.235,0.048,Commercial associate,Higher education,Married,House / apartment,Accountants
100778,0,Cash loans,M,50,7.43,2.0,Y,Y,202500.0,1006920.0,51543.0,900000.0,0.255,0.051,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
100779,0,Cash loans,F,57,38.02,2.0,N,Y,135000.0,1125000.0,46557.0,1125000.0,0.345,0.041,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100780,0,Cash loans,F,29,3.41,2.0,N,N,112500.0,679500.0,30834.0,679500.0,0.274,0.045,Working,Higher education,Married,House / apartment,Core staff
100781,0,Cash loans,M,55,6.58,2.0,Y,Y,405000.0,1327648.5,42826.5,1039500.0,0.106,0.032,Commercial associate,Higher education,Married,House / apartment,Drivers
100782,0,Cash loans,M,43,4.82,2.0,N,N,225000.0,1017000.0,29866.5,1017000.0,0.133,0.029,Working,Secondary / secondary special,Married,House / apartment,Drivers
100783,0,Revolving loans,M,26,3.64,2.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.067,0.05,Commercial associate,Secondary / secondary special,Civil marriage,With parents,Laborers
100784,1,Cash loans,F,61,4.52,2.0,N,Y,54000.0,1885500.0,74191.5,1885500.0,1.374,0.039,Pensioner,Secondary / secondary special,Married,House / apartment,
100785,0,Cash loans,F,58,4.52,2.0,Y,N,67500.0,293535.0,18085.5,265500.0,0.268,0.062,Pensioner,Secondary / secondary special,Married,House / apartment,
100786,0,Cash loans,F,46,5.18,2.0,N,N,270000.0,265851.0,11839.5,229500.0,0.044,0.045,Working,Higher education,Married,House / apartment,
100787,0,Cash loans,M,45,6.44,1.0,Y,N,270000.0,675000.0,28507.5,675000.0,0.106,0.042,Working,Higher education,Separated,House / apartment,Managers
100788,0,Cash loans,F,28,2.73,2.0,N,N,112500.0,450000.0,47254.5,450000.0,0.42,0.105,Commercial associate,Higher education,Married,House / apartment,Core staff
100789,0,Cash loans,F,45,2.87,2.0,N,Y,112500.0,813195.0,24786.0,702000.0,0.22,0.03,Working,Secondary / secondary special,Married,House / apartment,
100790,0,Cash loans,M,26,3.21,2.0,Y,N,157500.0,339948.0,27387.0,315000.0,0.174,0.081,Working,Secondary / secondary special,Married,House / apartment,Laborers
100793,0,Cash loans,F,36,1.93,2.0,N,Y,126000.0,808650.0,26217.0,675000.0,0.208,0.032,State servant,Higher education,Married,House / apartment,Accountants
100794,0,Cash loans,F,58,4.52,1.0,N,Y,49500.0,431280.0,18400.5,360000.0,0.372,0.043,Pensioner,Secondary / secondary special,Widow,House / apartment,
100795,0,Cash loans,M,38,2.15,3.0,Y,Y,180000.0,963000.0,31194.0,963000.0,0.173,0.032,Working,Secondary / secondary special,Married,House / apartment,Managers
100796,1,Cash loans,F,53,1.41,1.0,N,Y,405000.0,413235.0,32778.0,337500.0,0.081,0.079,Commercial associate,Secondary / secondary special,Widow,House / apartment,Cleaning staff
100798,0,Cash loans,M,46,1.12,1.0,N,Y,81000.0,454500.0,31761.0,454500.0,0.392,0.07,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100799,0,Cash loans,F,59,10.95,2.0,Y,Y,103500.0,886090.5,39159.0,792000.0,0.378,0.044,Commercial associate,Secondary / secondary special,Married,House / apartment,
100800,0,Cash loans,F,58,4.52,1.0,N,Y,126000.0,698517.0,23215.5,603000.0,0.184,0.033,Pensioner,Lower secondary,Widow,House / apartment,
100801,0,Cash loans,F,26,0.5,1.0,N,Y,112500.0,223884.0,26568.0,202500.0,0.236,0.119,Working,Secondary / secondary special,Single / not married,With parents,Core staff
100802,0,Cash loans,F,53,11.71,1.0,N,Y,76500.0,499261.5,18949.5,351000.0,0.248,0.038,Working,Secondary / secondary special,Widow,House / apartment,Sales staff
100803,0,Cash loans,F,32,2.84,2.0,N,Y,135000.0,679500.0,32818.5,679500.0,0.243,0.048,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff
100804,0,Cash loans,F,33,2.01,4.0,N,Y,157500.0,407727.0,32341.5,333000.0,0.205,0.079,Commercial associate,Incomplete higher,Married,House / apartment,Laborers
100805,0,Cash loans,M,32,5.21,2.0,Y,N,270000.0,1098000.0,28962.0,1098000.0,0.107,0.026,Working,Higher education,Married,House / apartment,Managers
100806,0,Cash loans,F,50,2.04,2.0,N,Y,247500.0,654498.0,26086.5,585000.0,0.105,0.04,State servant,Higher education,Married,House / apartment,Core staff
100807,0,Cash loans,M,38,4.46,4.0,Y,Y,180000.0,675000.0,32602.5,675000.0,0.181,0.048,Working,Secondary / secondary special,Married,House / apartment,Laborers
100808,1,Cash loans,F,27,3.06,4.0,N,Y,135000.0,640080.0,31261.5,450000.0,0.232,0.049,Working,Secondary / secondary special,Married,House / apartment,
100809,0,Cash loans,F,51,4.1,2.0,N,Y,112500.0,95940.0,10201.5,90000.0,0.091,0.106,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100810,0,Revolving loans,M,35,2.11,4.0,Y,Y,540000.0,900000.0,45000.0,900000.0,0.083,0.05,Commercial associate,Higher education,Married,House / apartment,Managers
100811,0,Cash loans,M,55,0.81,2.0,N,N,180000.0,1649646.0,43645.5,1377000.0,0.242,0.026,Working,Higher education,Married,House / apartment,Managers
100812,0,Cash loans,F,38,3.85,2.0,N,Y,270000.0,274779.0,28287.0,261000.0,0.105,0.103,Commercial associate,Higher education,Separated,Municipal apartment,
100813,0,Cash loans,F,41,3.57,1.0,N,N,135000.0,635962.5,21865.5,549000.0,0.162,0.034,Working,Secondary / secondary special,Widow,Municipal apartment,
100814,0,Cash loans,F,59,11.26,2.0,N,Y,126000.0,942300.0,27679.5,675000.0,0.22,0.029,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100815,0,Cash loans,M,62,4.52,2.0,Y,Y,112500.0,225000.0,12694.5,225000.0,0.113,0.056,Pensioner,Higher education,Married,House / apartment,
100816,1,Cash loans,F,62,4.52,2.0,N,Y,157500.0,88884.0,4950.0,67500.0,0.031,0.056,Pensioner,Secondary / secondary special,Married,House / apartment,
100817,0,Cash loans,F,53,1.15,1.0,N,N,67500.0,364032.0,9733.5,288000.0,0.144,0.027,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100818,0,Cash loans,M,32,3.65,2.0,N,Y,225000.0,900000.0,46084.5,900000.0,0.205,0.051,Working,Secondary / secondary special,Married,House / apartment,Managers
100819,0,Cash loans,F,57,4.52,2.0,N,N,279000.0,1520253.0,44581.5,1327500.0,0.16,0.029,Pensioner,Secondary / secondary special,Married,Municipal apartment,
100820,0,Cash loans,M,49,2.05,3.0,N,Y,157500.0,808650.0,26217.0,675000.0,0.166,0.032,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
100821,0,Cash loans,F,59,2.54,1.0,N,N,180000.0,1468719.0,40387.5,1282500.0,0.224,0.027,Working,Secondary / secondary special,Single / not married,House / apartment,
100822,0,Cash loans,M,32,1.2,3.0,N,Y,225000.0,616923.0,48870.0,558000.0,0.217,0.079,Commercial associate,Higher education,Married,House / apartment,
100824,0,Revolving loans,F,44,2.79,2.0,N,Y,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100825,0,Cash loans,F,59,4.52,2.0,N,Y,225000.0,500211.0,26779.5,463500.0,0.119,0.054,Pensioner,Secondary / secondary special,Married,House / apartment,
100827,0,Cash loans,F,24,2.6,1.0,N,N,117000.0,225000.0,17775.0,225000.0,0.152,0.079,Working,Higher education,Single / not married,House / apartment,Accountants
100828,0,Cash loans,F,29,4.93,2.0,N,Y,153000.0,450000.0,47880.0,450000.0,0.313,0.106,Commercial associate,Secondary / secondary special,Married,House / apartment,
100829,0,Cash loans,F,58,4.52,2.0,N,N,90000.0,253737.0,14697.0,229500.0,0.163,0.058,Pensioner,Secondary / secondary special,Married,House / apartment,
100831,0,Cash loans,F,28,4.28,4.0,Y,Y,67500.0,497520.0,33376.5,450000.0,0.494,0.067,Commercial associate,Higher education,Married,House / apartment,Laborers
100832,0,Cash loans,F,41,19.29,3.0,N,Y,90000.0,131922.0,7285.5,94500.0,0.081,0.055,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100833,0,Cash loans,F,41,0.4,2.0,N,Y,121500.0,723996.0,20448.0,585000.0,0.168,0.028,Working,Secondary / secondary special,Civil marriage,House / apartment,Medicine staff
100834,0,Cash loans,M,44,0.4,4.0,N,Y,202500.0,485640.0,38938.5,450000.0,0.192,0.08,Working,Incomplete higher,Married,Rented apartment,
100835,0,Cash loans,M,54,4.73,1.0,Y,Y,337500.0,267102.0,20686.5,247500.0,0.061,0.077,Commercial associate,Higher education,Single / not married,Co-op apartment,Laborers
100837,0,Revolving loans,F,28,1.04,4.0,N,Y,45000.0,135000.0,6750.0,450000.0,0.15,0.05,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100838,0,Cash loans,F,44,5.03,2.0,N,N,81000.0,229500.0,12447.0,229500.0,0.154,0.054,Working,Secondary / secondary special,Married,House / apartment,Core staff
100839,1,Cash loans,M,45,4.97,1.0,N,N,180000.0,824823.0,29353.5,688500.0,0.163,0.036,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
100840,1,Cash loans,M,40,0.65,2.0,Y,Y,135000.0,450000.0,30442.5,450000.0,0.226,0.068,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100841,0,Cash loans,F,24,1.91,2.0,N,N,225000.0,835380.0,31086.0,675000.0,0.138,0.037,Working,Higher education,Civil marriage,House / apartment,Core staff
100842,0,Cash loans,M,32,13.91,3.0,Y,Y,247500.0,1087474.5,46206.0,972000.0,0.187,0.042,Working,Secondary / secondary special,Married,Office apartment,
100843,0,Cash loans,F,53,1.2,2.0,N,N,117000.0,1078200.0,31522.5,900000.0,0.269,0.029,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff
100844,0,Cash loans,M,31,7.76,3.0,N,Y,180000.0,942300.0,34749.0,675000.0,0.193,0.037,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers
100845,0,Cash loans,M,28,0.86,2.0,N,Y,67500.0,439074.0,21253.5,328500.0,0.315,0.048,Working,Secondary / secondary special,Separated,House / apartment,
100846,0,Cash loans,F,64,4.52,1.0,N,N,58500.0,888840.0,29506.5,675000.0,0.504,0.033,Pensioner,Secondary / secondary special,Widow,House / apartment,
100847,0,Cash loans,M,35,9.68,1.0,Y,Y,112500.0,90000.0,9351.0,90000.0,0.083,0.104,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100848,0,Cash loans,M,41,5.7,2.0,Y,Y,157500.0,531706.5,34110.0,459000.0,0.217,0.064,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100849,0,Cash loans,F,58,14.29,1.0,N,Y,225000.0,755190.0,30078.0,675000.0,0.134,0.04,State servant,Secondary / secondary special,Separated,House / apartment,Cooking staff
100850,0,Cash loans,M,38,4.52,2.0,N,N,342000.0,585000.0,17865.0,585000.0,0.052,0.031,Pensioner,Secondary / secondary special,Married,House / apartment,
100851,0,Revolving loans,M,49,3.35,2.0,Y,Y,67500.0,180000.0,9000.0,180000.0,0.133,0.05,Working,Secondary / secondary special,Married,House / apartment,Drivers
100852,0,Cash loans,M,54,6.19,2.0,Y,Y,157500.0,1190340.0,63549.0,1125000.0,0.403,0.053,Working,Secondary / secondary special,Married,House / apartment,Managers
100853,0,Cash loans,F,36,4.73,4.0,N,Y,117000.0,276277.5,16825.5,238500.0,0.144,0.061,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
100854,0,Cash loans,M,34,1.85,3.0,N,N,202500.0,485640.0,38938.5,450000.0,0.192,0.08,Working,Secondary / secondary special,Civil marriage,Municipal apartment,Low-skill Laborers
100855,0,Cash loans,M,46,6.67,2.0,Y,N,270000.0,770292.0,39330.0,688500.0,0.146,0.051,Working,Higher education,Married,House / apartment,Drivers
100856,0,Cash loans,F,46,11.93,1.0,N,Y,112500.0,364896.0,19233.0,315000.0,0.171,0.053,Working,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff
100857,0,Cash loans,F,65,4.52,1.0,N,Y,49500.0,153504.0,15084.0,144000.0,0.305,0.098,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
100858,0,Cash loans,M,41,0.26,4.0,Y,Y,270000.0,1467612.0,58333.5,1350000.0,0.216,0.04,Working,Secondary / secondary special,Married,House / apartment,Drivers
100859,0,Cash loans,F,38,6.58,2.0,N,Y,270000.0,1225224.0,44140.5,990000.0,0.163,0.036,Working,Secondary / secondary special,Married,House / apartment,Core staff
100860,0,Cash loans,M,28,2.01,3.0,N,Y,180000.0,711747.0,56362.5,607500.0,0.313,0.079,Working,Secondary / secondary special,Married,Rented apartment,Low-skill Laborers
100861,0,Cash loans,M,39,15.43,2.0,N,N,306000.0,2085120.0,72477.0,1800000.0,0.237,0.035,Working,Secondary / secondary special,Married,House / apartment,Private service staff
100862,0,Cash loans,M,31,5.86,2.0,Y,Y,180000.0,957033.0,51120.0,904500.0,0.284,0.053,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100863,0,Cash loans,F,64,4.52,1.0,N,Y,135000.0,253737.0,14296.5,229500.0,0.106,0.056,Pensioner,Secondary / secondary special,Widow,House / apartment,
100864,0,Cash loans,F,25,0.35,1.0,N,Y,135000.0,573628.5,27724.5,463500.0,0.205,0.048,Commercial associate,Incomplete higher,Single / not married,House / apartment,High skill tech staff
100865,0,Cash loans,F,37,13.89,4.0,Y,Y,112500.0,573628.5,24435.0,463500.0,0.217,0.043,State servant,Higher education,Married,House / apartment,Medicine staff
100866,0,Cash loans,F,42,3.72,1.0,N,Y,225000.0,398016.0,31576.5,360000.0,0.14,0.079,Working,Higher education,Separated,House / apartment,HR staff
100867,0,Cash loans,F,68,4.52,1.0,Y,Y,180000.0,239850.0,23494.5,225000.0,0.131,0.098,Pensioner,Higher education,Widow,House / apartment,
100868,0,Cash loans,F,52,8.0,1.0,N,N,112500.0,450000.0,27324.0,450000.0,0.243,0.061,Commercial associate,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100869,0,Cash loans,F,46,0.82,1.0,N,N,90000.0,242950.5,14994.0,184500.0,0.167,0.062,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100870,0,Cash loans,F,52,26.22,2.0,N,Y,90000.0,203760.0,11506.5,180000.0,0.128,0.056,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100871,0,Cash loans,M,22,0.82,1.0,N,Y,90288.0,405000.0,16623.0,405000.0,0.184,0.041,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100873,0,Cash loans,F,54,3.39,1.0,N,Y,360000.0,1030500.0,43659.0,1030500.0,0.121,0.042,Commercial associate,Higher education,Single / not married,House / apartment,Accountants
100874,0,Cash loans,F,59,0.27,2.0,N,Y,225000.0,582768.0,59845.5,540000.0,0.266,0.103,Commercial associate,Higher education,Married,House / apartment,
100875,0,Cash loans,F,28,2.91,3.0,N,Y,126000.0,260640.0,26838.0,225000.0,0.213,0.103,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100876,0,Cash loans,F,37,1.04,3.0,Y,Y,139500.0,317178.0,23845.5,283500.0,0.171,0.075,Working,Higher education,Married,House / apartment,High skill tech staff
100877,0,Cash loans,F,47,1.82,1.0,N,Y,90000.0,238896.0,11619.0,189000.0,0.129,0.049,Working,Secondary / secondary special,Widow,House / apartment,Laborers
100878,0,Cash loans,F,46,3.59,3.0,N,Y,247500.0,835380.0,35523.0,675000.0,0.144,0.043,Working,Secondary / secondary special,Married,House / apartment,Laborers
100879,1,Cash loans,F,51,3.75,2.0,Y,Y,450000.0,1323000.0,47650.5,1323000.0,0.106,0.036,Working,Higher education,Married,House / apartment,Sales staff
100880,0,Cash loans,F,62,4.52,2.0,N,N,67500.0,143910.0,14872.5,135000.0,0.22,0.103,Pensioner,Lower secondary,Married,House / apartment,
100881,0,Revolving loans,M,21,0.96,1.0,N,N,243000.0,180000.0,9000.0,180000.0,0.037,0.05,State servant,Secondary / secondary special,Single / not married,With parents,
100882,0,Cash loans,F,40,1.13,1.0,N,Y,213750.0,765000.0,39060.0,765000.0,0.183,0.051,Working,Secondary / secondary special,Separated,House / apartment,
100883,0,Cash loans,F,25,2.82,4.0,Y,N,112500.0,117162.0,11718.0,103500.0,0.104,0.1,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100884,0,Cash loans,F,30,2.99,1.0,N,Y,157500.0,327024.0,21420.0,270000.0,0.136,0.065,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100885,0,Cash loans,F,33,9.96,1.0,N,N,157500.0,557770.5,20164.5,481500.0,0.128,0.036,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
100886,0,Cash loans,F,42,18.1,1.0,Y,Y,315000.0,697500.0,29682.0,697500.0,0.094,0.043,State servant,Higher education,Single / not married,House / apartment,
100887,0,Cash loans,F,68,4.52,1.0,N,Y,67500.0,157914.0,9193.5,139500.0,0.136,0.058,Pensioner,Secondary / secondary special,Widow,House / apartment,
100888,0,Cash loans,F,52,33.33,2.0,Y,N,135000.0,900000.0,26446.5,900000.0,0.196,0.029,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
100889,0,Revolving loans,F,34,15.22,2.0,Y,Y,450000.0,855000.0,42750.0,855000.0,0.095,0.05,Commercial associate,Higher education,Married,House / apartment,HR staff
100890,0,Cash loans,F,55,12.86,1.0,N,Y,157500.0,553806.0,22090.5,495000.0,0.14,0.04,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
100891,0,Cash loans,F,60,4.52,2.0,N,N,67500.0,203760.0,20281.5,180000.0,0.3,0.1,Pensioner,Secondary / secondary special,Married,House / apartment,
100892,0,Cash loans,M,50,4.52,2.0,N,Y,315000.0,312682.5,29515.5,297000.0,0.094,0.094,Pensioner,Secondary / secondary special,Married,House / apartment,
100893,0,Cash loans,F,45,9.04,2.0,N,Y,90000.0,701730.0,68490.0,675000.0,0.761,0.098,Working,Higher education,Married,House / apartment,Core staff
100894,0,Cash loans,F,33,7.44,4.0,N,N,214650.0,1442952.0,42318.0,1260000.0,0.197,0.029,Working,Higher education,Married,With parents,Core staff
100895,0,Cash loans,F,44,21.99,2.0,N,N,135000.0,675000.0,35964.0,675000.0,0.266,0.053,Working,Higher education,Married,House / apartment,High skill tech staff
100896,1,Cash loans,F,38,3.43,2.0,N,N,112500.0,1006920.0,44352.0,900000.0,0.394,0.044,Working,Secondary / secondary special,Married,House / apartment,Laborers
100897,0,Cash loans,M,22,1.3,1.0,N,Y,135000.0,550980.0,40221.0,450000.0,0.298,0.073,Working,Secondary / secondary special,Single / not married,House / apartment,
100898,0,Cash loans,F,62,4.52,2.0,N,Y,112500.0,497520.0,30568.5,450000.0,0.272,0.061,Pensioner,Secondary / secondary special,Married,House / apartment,
100899,0,Cash loans,F,39,2.05,3.0,N,N,67500.0,225000.0,7195.5,225000.0,0.107,0.032,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100900,0,Cash loans,F,47,2.18,2.0,N,Y,67500.0,103855.5,8037.0,94500.0,0.119,0.077,Working,Higher education,Married,House / apartment,
100901,0,Cash loans,F,42,1.88,2.0,N,Y,81000.0,76500.0,7582.5,76500.0,0.094,0.099,State servant,Secondary / secondary special,Single / not married,House / apartment,
100902,1,Cash loans,F,60,4.52,1.0,N,Y,117000.0,770292.0,32764.5,688500.0,0.28,0.043,Pensioner,Secondary / secondary special,Widow,Municipal apartment,
100903,0,Cash loans,F,48,10.4,3.0,N,Y,135000.0,574785.0,22023.0,436500.0,0.163,0.038,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100904,0,Cash loans,F,49,0.94,3.0,N,Y,45000.0,348264.0,19575.0,315000.0,0.435,0.056,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100905,0,Revolving loans,F,36,0.39,1.0,N,Y,252000.0,180000.0,9000.0,180000.0,0.036,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff
100906,0,Cash loans,F,41,2.95,2.0,N,N,337500.0,814041.0,23931.0,679500.0,0.071,0.029,Working,Secondary / secondary special,Married,House / apartment,Laborers
100907,0,Cash loans,F,45,10.21,4.0,Y,N,81000.0,490536.0,23989.5,405000.0,0.296,0.049,Working,Secondary / secondary special,Married,House / apartment,
100908,0,Cash loans,F,48,6.05,2.0,N,Y,225000.0,781920.0,28215.0,675000.0,0.125,0.036,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
100909,0,Cash loans,F,55,4.52,1.0,N,Y,135000.0,229500.0,26086.5,229500.0,0.193,0.114,Pensioner,Secondary / secondary special,Separated,House / apartment,
100911,0,Revolving loans,M,24,1.63,1.0,N,N,360000.0,270000.0,13500.0,270000.0,0.038,0.05,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
100912,0,Cash loans,M,29,5.85,4.0,N,Y,225000.0,254700.0,16276.5,225000.0,0.072,0.064,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff
100914,0,Cash loans,M,60,13.15,2.0,Y,Y,337500.0,900000.0,26446.5,900000.0,0.078,0.029,Commercial associate,Higher education,Married,House / apartment,Core staff
100915,0,Cash loans,F,29,0.59,3.0,N,Y,63000.0,284400.0,18513.0,225000.0,0.294,0.065,State servant,Secondary / secondary special,Married,House / apartment,Managers
100916,0,Cash loans,F,27,4.09,3.0,N,Y,180000.0,403330.5,19746.0,333000.0,0.11,0.049,State servant,Higher education,Civil marriage,House / apartment,Core staff
100917,0,Cash loans,F,42,6.19,2.0,N,Y,108000.0,760225.5,30280.5,679500.0,0.28,0.04,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100919,0,Cash loans,F,63,4.52,2.0,N,N,48600.0,229500.0,16101.0,229500.0,0.331,0.07,Pensioner,Secondary / secondary special,Married,House / apartment,
100920,0,Cash loans,M,38,4.95,5.0,Y,Y,112500.0,832500.0,24471.0,832500.0,0.218,0.029,Working,Secondary / secondary special,Married,House / apartment,Drivers
100921,0,Cash loans,F,46,1.95,2.0,N,N,112500.0,675000.0,24246.0,675000.0,0.216,0.036,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100922,0,Cash loans,F,60,4.52,1.0,N,Y,90000.0,238500.0,16726.5,238500.0,0.186,0.07,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,
100923,0,Cash loans,F,34,1.38,4.0,Y,Y,270000.0,284256.0,30289.5,270000.0,0.112,0.107,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff
100924,0,Cash loans,M,41,2.92,2.0,N,Y,202500.0,1317357.0,52375.5,1129500.0,0.259,0.04,Working,Secondary / secondary special,Married,House / apartment,Drivers
100925,0,Cash loans,F,32,4.5,2.0,N,N,99000.0,1288350.0,37669.5,1125000.0,0.38,0.029,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100926,0,Cash loans,F,42,12.88,1.0,N,N,90000.0,364896.0,16069.5,315000.0,0.179,0.044,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100927,0,Cash loans,F,46,2.38,2.0,N,Y,135000.0,1350000.0,58828.5,1350000.0,0.436,0.044,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100928,0,Cash loans,M,39,9.28,3.0,Y,Y,112500.0,95940.0,9616.5,90000.0,0.085,0.1,Working,Higher education,Married,House / apartment,Accountants
100929,0,Cash loans,F,44,8.28,2.0,N,Y,81000.0,517500.0,25024.5,517500.0,0.309,0.048,Working,Secondary / secondary special,Married,House / apartment,Core staff
100930,0,Cash loans,F,40,2.17,4.0,N,Y,135000.0,607050.0,36279.0,562500.0,0.269,0.06,Commercial associate,Higher education,Married,House / apartment,Laborers
100932,0,Cash loans,F,49,5.51,2.0,N,Y,202500.0,675000.0,20668.5,675000.0,0.102,0.031,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
