,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
139,100161,Cash loans,F,44.43561643835616,7.12,2.0,N,Y,90000.0,370629.0,13972.5,306000.0,0.15525,0.03769942449187732,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
140,100162,Cash loans,F,57.701369863013696,4.52,1.0,N,Y,112500.0,547344.0,18216.0,472500.0,0.16192,0.03328071560115759,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
141,100163,Cash loans,F,54.02191780821918,15.66,1.0,N,Y,130500.0,550489.5,19773.0,454500.0,0.15151724137931036,0.03591894123321153,Working,Higher education,Separated,House / apartment,
142,100164,Cash loans,F,44.1013698630137,7.21,3.0,Y,N,450000.0,407434.5,43362.0,387000.0,0.09636,0.10642692260964647,Commercial associate,Higher education,Civil marriage,House / apartment,Core staff
143,100165,Cash loans,F,60.16712328767123,4.52,2.0,Y,Y,175500.0,1293502.5,35568.0,1129500.0,0.20266666666666666,0.027497434291777558,Pensioner,Secondary / secondary special,Married,House / apartment,
144,100166,Cash loans,F,39.33972602739726,5.19,5.0,N,Y,58500.0,152820.0,15241.5,135000.0,0.26053846153846155,0.09973498233215548,Working,Secondary / secondary special,Married,Municipal apartment,Core staff
145,100167,Cash loans,F,41.44383561643836,2.85,2.0,N,Y,180000.0,427500.0,46170.0,427500.0,0.2565,0.108,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
146,100173,Cash loans,F,31.87123287671233,7.11,1.0,N,N,117000.0,781920.0,26725.5,675000.0,0.22842307692307692,0.03417932780847145,Working,Higher education,Single / not married,House / apartment,Core staff
147,100174,Revolving loans,F,39.99178082191781,5.47,4.0,N,Y,180000.0,225000.0,11250.0,225000.0,0.0625,0.05,Working,Incomplete higher,Married,Municipal apartment,Sales staff
148,100175,Cash loans,F,44.64657534246575,0.73,3.0,N,Y,202500.0,1251072.0,45067.5,1080000.0,0.22255555555555556,0.03602310658379374,Working,Secondary / secondary special,Civil marriage,House / apartment,
149,100176,Cash loans,F,48.44383561643836,11.83,2.0,N,Y,135000.0,1078200.0,31653.0,900000.0,0.23446666666666666,0.02935726210350584,Working,Secondary / secondary special,Married,House / apartment,Laborers
150,100177,Cash loans,M,39.20821917808219,0.92,3.0,N,N,112500.0,312682.5,33309.0,297000.0,0.29608,0.10652658847233216,Working,Secondary / secondary special,Civil marriage,House / apartment,
151,100178,Cash loans,F,52.83835616438356,4.07,1.0,N,Y,119250.0,679500.0,28917.0,679500.0,0.24249056603773586,0.04255629139072847,Working,Higher education,Separated,House / apartment,
152,100179,Cash loans,F,31.164383561643834,6.33,2.0,Y,N,202500.0,675000.0,53329.5,675000.0,0.26335555555555556,0.07900666666666667,Commercial associate,Higher education,Married,House / apartment,Managers
153,100180,Cash loans,F,42.68767123287671,13.53,3.0,N,Y,315000.0,1288350.0,37800.0,1125000.0,0.12,0.029339853300733496,Commercial associate,Higher education,Married,House / apartment,Accountants
154,100181,Cash loans,F,48.04931506849315,21.03,1.0,N,Y,157500.0,245619.0,12667.5,166500.0,0.08042857142857143,0.05157377890146935,Working,Secondary / secondary special,Single / not married,House / apartment,Private service staff
155,100182,Revolving loans,F,37.14520547945205,13.04,2.0,N,Y,112500.0,135000.0,6750.0,135000.0,0.06,0.05,Working,Secondary / secondary special,Separated,House / apartment,Core staff
156,100183,Cash loans,F,67.75068493150685,4.52,1.0,N,Y,103500.0,239850.0,23494.5,225000.0,0.227,0.09795497185741088,Pensioner,Secondary / secondary special,Separated,House / apartment,
157,100185,Cash loans,M,55.38356164383562,4.52,2.0,N,Y,58500.0,187704.0,10903.5,148500.0,0.18638461538461537,0.058088799386267743,Pensioner,Secondary / secondary special,Married,House / apartment,
158,100186,Cash loans,F,59.89315068493151,4.52,1.0,N,Y,117000.0,269550.0,13095.0,225000.0,0.11192307692307692,0.04858096828046744,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
159,100188,Cash loans,F,41.98082191780822,15.85,3.0,N,N,225000.0,1325475.0,56290.5,1125000.0,0.25018,0.04246817178747241,Working,Higher education,Married,Office apartment,Core staff
160,100189,Cash loans,F,46.04657534246575,3.0,1.0,N,Y,135000.0,263844.0,14440.5,189000.0,0.10696666666666667,0.05473120480283804,Working,Incomplete higher,Separated,House / apartment,Sales staff
161,100190,Cash loans,M,38.27945205479452,12.25,2.0,Y,N,162000.0,263686.5,24781.5,238500.0,0.15297222222222223,0.09398092052494154,Commercial associate,Higher education,Married,House / apartment,Laborers
162,100191,Cash loans,F,59.778082191780825,22.89,1.0,N,Y,112500.0,544491.0,17563.5,454500.0,0.15612,0.03225673151622341,Working,Higher education,Separated,House / apartment,High skill tech staff
163,100192,Cash loans,F,21.887671232876716,0.41,1.0,N,N,111915.0,225000.0,21037.5,225000.0,0.18797748291113792,0.0935,Commercial associate,Secondary / secondary special,Single / not married,With parents,Core staff
164,100193,Cash loans,F,48.983561643835614,2.58,1.0,Y,N,225000.0,296280.0,15124.5,225000.0,0.06722,0.05104799513973268,Commercial associate,Secondary / secondary special,Separated,House / apartment,
165,100194,Revolving loans,F,35.082191780821915,14.41,4.0,N,Y,157500.0,315000.0,15750.0,315000.0,0.1,0.05,Working,Higher education,Civil marriage,House / apartment,Laborers
166,100195,Cash loans,M,29.827397260273973,0.93,1.0,Y,Y,90000.0,336150.0,9373.5,202500.0,0.10415,0.02788487282463186,Commercial associate,Higher education,Single / not married,House / apartment,
167,100196,Cash loans,F,31.693150684931503,6.39,2.0,Y,Y,164250.0,755190.0,32125.5,675000.0,0.1955890410958904,0.042539625789536406,Working,Higher education,Married,House / apartment,Secretaries
168,100197,Cash loans,F,32.92876712328767,3.15,4.0,N,N,157500.0,497520.0,28692.0,450000.0,0.18217142857142857,0.057670043415340086,Working,Secondary / secondary special,Married,House / apartment,Sales staff
169,100198,Cash loans,M,35.93424657534246,4.89,3.0,Y,Y,135000.0,531000.0,32616.0,531000.0,0.2416,0.06142372881355932,Working,Secondary / secondary special,Married,House / apartment,Drivers
170,100199,Cash loans,F,57.14520547945205,1.29,2.0,N,Y,112500.0,269550.0,18891.0,225000.0,0.16792,0.07008347245409015,Working,Secondary / secondary special,Married,House / apartment,Cleaning staff
171,100200,Cash loans,F,46.276712328767125,7.48,1.0,N,N,216000.0,450000.0,27193.5,450000.0,0.12589583333333335,0.06043,Working,Secondary / secondary special,Widow,House / apartment,
172,100201,Cash loans,F,33.27945205479452,5.97,2.0,N,Y,180000.0,675000.0,36747.0,675000.0,0.20415,0.05444,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
173,100202,Cash loans,F,62.9972602739726,4.52,1.0,N,N,67500.0,127350.0,6597.0,112500.0,0.09773333333333334,0.05180212014134276,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
174,100203,Cash loans,F,68.77808219178083,4.52,1.0,N,N,54000.0,119925.0,11097.0,112500.0,0.2055,0.0925328330206379,Pensioner,Secondary / secondary special,Widow,House / apartment,
175,100204,Cash loans,F,53.49315068493151,4.52,3.0,N,Y,81000.0,532494.0,30699.0,454500.0,0.379,0.05765135381807119,Pensioner,Secondary / secondary special,Married,House / apartment,
176,100205,Cash loans,F,50.14246575342466,3.76,2.0,N,Y,63000.0,808650.0,26217.0,675000.0,0.41614285714285715,0.032420701168614355,Working,Secondary / secondary special,Married,House / apartment,Laborers
177,100206,Cash loans,M,32.95068493150685,4.71,3.0,Y,N,157500.0,318528.0,25294.5,252000.0,0.1606,0.07941060126582279,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
178,100207,Cash loans,F,45.25479452054795,9.84,2.0,N,Y,157500.0,700830.0,22738.5,585000.0,0.14437142857142857,0.03244510080904071,Working,Secondary / secondary special,Civil marriage,House / apartment,Waiters/barmen staff
179,100208,Cash loans,M,34.652054794520545,7.68,3.0,N,N,180000.0,888840.0,29016.0,675000.0,0.1612,0.03264479546375051,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Laborers
180,100209,Revolving loans,M,41.989041095890414,2.84,5.0,N,Y,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
181,100210,Cash loans,F,45.136986301369866,0.05,2.0,N,Y,202500.0,771493.5,25627.5,666000.0,0.12655555555555556,0.03321803748184528,Working,Higher education,Separated,House / apartment,Core staff
182,100211,Cash loans,M,38.44657534246576,0.9,5.0,N,N,225000.0,746280.0,49873.5,675000.0,0.22166,0.06682947419199228,Commercial associate,Secondary / secondary special,Married,House / apartment,Cooking staff
183,100213,Cash loans,F,38.00821917808219,3.51,4.0,N,N,49500.0,278460.0,19930.5,225000.0,0.4026363636363636,0.07157401422107304,Working,Secondary / secondary special,Married,House / apartment,Laborers
184,100214,Cash loans,F,27.745205479452054,0.3,3.0,N,Y,202500.0,436032.0,28516.5,360000.0,0.1408222222222222,0.06540001651254954,Commercial associate,Higher education,Civil marriage,House / apartment,
185,100215,Cash loans,F,59.46027397260274,4.52,2.0,Y,N,90000.0,227520.0,8172.0,180000.0,0.0908,0.03591772151898734,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
186,100216,Cash loans,F,54.2054794520548,27.18,2.0,N,N,90000.0,67500.0,6705.0,67500.0,0.0745,0.09933333333333333,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff
187,100217,Cash loans,F,37.31506849315068,3.84,1.0,N,N,180000.0,254700.0,25321.5,225000.0,0.140675,0.09941696113074205,Working,Secondary / secondary special,Separated,House / apartment,Laborers
188,100218,Cash loans,M,36.19178082191781,0.62,1.0,Y,Y,337500.0,876078.0,49050.0,765000.0,0.14533333333333334,0.05598816543732407,Commercial associate,Higher education,Single / not married,House / apartment,Drivers
189,100219,Cash loans,M,30.621917808219177,4.15,3.0,N,Y,315000.0,2250000.0,83515.5,2250000.0,0.26512857142857144,0.037118,Commercial associate,Higher education,Married,House / apartment,Core staff
190,100220,Cash loans,F,40.61095890410959,0.51,1.0,N,Y,225000.0,1040985.0,30568.5,909000.0,0.13586,0.029364976440582717,Commercial associate,Higher education,Single / not married,House / apartment,Sales staff
191,100221,Cash loans,F,64.81095890410958,32.56,1.0,N,Y,225000.0,684054.0,77494.5,630000.0,0.34442,0.11328710891245428,Commercial associate,Secondary / secondary special,Widow,House / apartment,
192,100224,Cash loans,F,38.6054794520548,15.52,4.0,Y,Y,225000.0,1256400.0,36864.0,900000.0,0.16384,0.029340974212034385,Commercial associate,Secondary / secondary special,Married,House / apartment,
193,100225,Cash loans,M,38.75068493150685,12.37,4.0,Y,N,157500.0,720000.0,28552.5,720000.0,0.18128571428571427,0.03965625,Commercial associate,Secondary / secondary special,Married,With parents,Sales staff
194,100226,Revolving loans,F,37.21643835616438,1.86,4.0,N,N,112500.0,270000.0,13500.0,270000.0,0.12,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
195,100227,Cash loans,M,27.42465753424657,0.66,1.0,N,N,292500.0,1024740.0,55719.0,900000.0,0.19049230769230768,0.05437379237660284,Working,Higher education,Single / not married,House / apartment,Managers
196,100228,Cash loans,F,38.23835616438356,1.12,3.0,N,N,121500.0,1102500.0,32364.0,1102500.0,0.26637037037037037,0.029355102040816327,State servant,Secondary / secondary special,Married,Municipal apartment,Laborers
197,100229,Cash loans,F,49.16986301369863,13.77,2.0,N,Y,157500.0,544491.0,16047.0,454500.0,0.10188571428571429,0.029471561513413444,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
198,100230,Revolving loans,F,52.24657534246575,2.29,2.0,N,N,135000.0,405000.0,20250.0,405000.0,0.15,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
199,100231,Cash loans,M,48.9041095890411,7.94,3.0,Y,Y,108000.0,912240.0,30276.0,787500.0,0.2803333333333333,0.03318863456985004,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers
200,100233,Cash loans,F,50.24931506849315,1.92,2.0,N,Y,216000.0,679671.0,28926.0,607500.0,0.13391666666666666,0.04255882625564428,Working,Secondary / secondary special,Married,House / apartment,
201,100234,Revolving loans,F,45.51780821917808,1.51,1.0,N,N,67500.0,180000.0,9000.0,180000.0,0.13333333333333333,0.05,Working,Secondary / secondary special,Widow,With parents,Core staff
202,100235,Cash loans,F,43.52602739726027,1.28,2.0,N,Y,135000.0,364896.0,19926.0,315000.0,0.1476,0.05460734017363852,Working,Secondary / secondary special,Married,House / apartment,Cooking staff
203,100236,Cash loans,M,63.52602739726027,5.19,2.0,Y,Y,112500.0,312768.0,20353.5,270000.0,0.18092,0.06507539134438306,Working,Secondary / secondary special,Married,House / apartment,Laborers
204,100237,Cash loans,F,37.81643835616438,0.77,4.0,N,N,144000.0,1288350.0,37800.0,1125000.0,0.2625,0.029339853300733496,Working,Secondary / secondary special,Civil marriage,Rented apartment,Core staff
205,100238,Cash loans,M,35.6,3.64,4.0,Y,Y,135000.0,781920.0,50148.0,675000.0,0.37146666666666667,0.06413443830570903,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
206,100239,Cash loans,F,55.31780821917808,4.65,3.0,N,Y,225000.0,1483231.5,51687.0,1354500.0,0.22972,0.03484756088311231,Working,Secondary / secondary special,Married,House / apartment,Accountants
207,100240,Cash loans,M,32.81643835616438,10.81,4.0,N,Y,135000.0,590337.0,28530.0,477000.0,0.21133333333333335,0.048328327717896725,Working,Secondary / secondary special,Married,House / apartment,Laborers
208,100242,Cash loans,M,57.38356164383562,20.16,2.0,Y,Y,90000.0,101880.0,10827.0,90000.0,0.1203,0.10627208480565371,Working,Secondary / secondary special,Married,Municipal apartment,Drivers
209,100243,Cash loans,M,26.63013698630137,1.57,2.0,N,Y,112500.0,161730.0,13833.0,135000.0,0.12296,0.08553144129104062,Working,Higher education,Married,House / apartment,Laborers
210,100244,Cash loans,M,46.85753424657534,13.76,3.0,N,N,247500.0,447768.0,35505.0,405000.0,0.14345454545454545,0.07929329474191993,Working,Secondary / secondary special,Married,House / apartment,Laborers
211,100246,Cash loans,F,35.134246575342466,0.42,2.0,N,Y,135000.0,495216.0,26995.5,427500.0,0.19996666666666665,0.054512576330328584,Working,Secondary / secondary special,Married,House / apartment,Laborers
212,100247,Cash loans,F,54.55890410958904,9.34,2.0,N,Y,225000.0,402939.0,19381.5,306000.0,0.08614,0.04810033280471734,Working,Secondary / secondary special,Married,House / apartment,Laborers
213,100248,Cash loans,F,61.33972602739726,4.52,2.0,N,Y,90000.0,808650.0,23643.0,675000.0,0.2627,0.029237618252643295,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
214,100249,Cash loans,F,41.8986301369863,14.57,4.0,N,Y,67500.0,76410.0,4513.5,67500.0,0.06686666666666667,0.05906949352179034,Working,Secondary / secondary special,Married,House / apartment,Laborers
215,100250,Cash loans,F,30.846575342465755,0.45,3.0,Y,N,72000.0,90000.0,6529.5,90000.0,0.0906875,0.07255,Working,Secondary / secondary special,Married,With parents,Laborers
216,100251,Cash loans,M,53.50684931506849,5.32,2.0,Y,Y,202500.0,270000.0,14134.5,270000.0,0.0698,0.05235,Working,Secondary / secondary special,Married,House / apartment,Drivers
217,100252,Cash loans,F,48.53424657534247,3.44,2.0,N,Y,225000.0,490495.5,50391.0,454500.0,0.22396,0.10273488747603189,Working,Secondary / secondary special,Married,House / apartment,Sales staff
218,100254,Cash loans,M,59.3041095890411,5.83,2.0,Y,Y,292500.0,1078200.0,34911.0,900000.0,0.11935384615384616,0.032378964941569284,Commercial associate,Higher education,Married,House / apartment,Drivers
219,100255,Cash loans,M,42.12876712328767,12.05,1.0,Y,Y,315000.0,824544.0,52825.5,720000.0,0.1677,0.06406632029339854,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
220,100257,Cash loans,F,63.26027397260274,4.52,1.0,N,Y,90000.0,312768.0,16119.0,270000.0,0.1791,0.05153660220994475,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
221,100258,Cash loans,F,44.583561643835615,4.4,2.0,N,Y,135000.0,81000.0,9135.0,81000.0,0.06766666666666667,0.11277777777777778,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
222,100259,Cash loans,M,56.635616438356166,4.52,2.0,Y,Y,180000.0,427500.0,21955.5,427500.0,0.121975,0.0513578947368421,Pensioner,Secondary / secondary special,Married,House / apartment,
223,100260,Cash loans,M,27.5013698630137,4.78,1.0,N,Y,180000.0,180000.0,20488.5,180000.0,0.113825,0.113825,Working,Higher education,Single / not married,Co-op apartment,Core staff
224,100261,Cash loans,F,41.02465753424657,6.55,2.0,N,Y,90000.0,522000.0,22243.5,522000.0,0.24715,0.04261206896551724,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
225,100262,Cash loans,M,37.36986301369863,9.15,2.0,Y,Y,315000.0,1575000.0,41548.5,1575000.0,0.1319,0.02638,Working,Secondary / secondary special,Married,House / apartment,Drivers
226,100263,Cash loans,F,64.26301369863013,4.52,1.0,N,Y,108000.0,585000.0,32665.5,585000.0,0.30245833333333333,0.05583846153846154,Pensioner,Higher education,Widow,House / apartment,
227,100264,Cash loans,F,63.11506849315069,4.52,2.0,N,Y,121500.0,1215000.0,48186.0,1215000.0,0.3965925925925926,0.03965925925925926,Pensioner,Higher education,Married,House / apartment,
